"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Apr 27 21:55:29 GMT 2023","Thu Apr 27 21:55:30 GMT 2023","1365","","tests.DataSavingTest","","tests.DataSavingTest","testSavePicture","TC20 - Save picture1","TC20 - Save picture to an existing file"
"failed","Thu Apr 27 21:55:08 GMT 2023","Thu Apr 27 21:55:10 GMT 2023","2386","","tests.RegistrationTest","","tests.RegistrationTest","testRegistrationWithMissingPassword","TC4 - Registration, Wrong password","Registration using wrong password"
"passed","Thu Apr 27 21:56:00 GMT 2023","Thu Apr 27 21:56:01 GMT 2023","1401","","tests.TermsAndConditionsTest","","tests.TermsAndConditionsTest","testAcceptTerms","TC1 - Accept terms","Accept terms by clicking on OK button before Registration"
"failed","Thu Apr 27 21:55:12 GMT 2023","Thu Apr 27 21:55:18 GMT 2023","6120","","tests.NavigationTest","","tests.NavigationTest","testPrivacyAndPolicyLink","TC24 - Test Privacy and policy link","Clicking on Privacy and Policy link the user is thrown out of Portio webpage"
"passed","Thu Apr 27 21:56:07 GMT 2023","Thu Apr 27 21:56:08 GMT 2023","1645","","tests.DataListingTest","","tests.DataListingTest","testGetContactInfo","TC12 - Contact information","Compare expected HashMap of Contact information with a given JSON file"
"passed","Thu Apr 27 21:56:08 GMT 2023","Thu Apr 27 21:56:10 GMT 2023","1982","","tests.DataListingTest","","tests.DataListingTest","testExperience","TC10 - Names of workplaces","Collect workplaces in String array and compare to a given file"
"passed","Thu Apr 27 21:54:52 GMT 2023","Thu Apr 27 21:55:12 GMT 2023","20085","","tests.NavigationTest","","tests.NavigationTest","testFacebookLink","TC25 - Test Facebook link","Clicking on Facebook link the user navigates to Facebook webpage"
"passed","Thu Apr 27 21:56:10 GMT 2023","Thu Apr 27 21:56:12 GMT 2023","1938","","tests.DataListingTest","","tests.DataListingTest","testQuantityOfExperiences","TC9 - Number of workplaces","Get the size of workplaces' list"
"passed","Thu Apr 27 21:55:22 GMT 2023","Thu Apr 27 21:55:26 GMT 2023","3467","","tests.DataDeletionTest","","tests.DataDeletionTest","testDeleteAccount","TC19 - Delete Account","Click profile and delete account, then try login again"
"passed","Thu Apr 27 21:55:12 GMT 2023","Thu Apr 27 21:55:15 GMT 2023","2960","","tests.LogoutTest","","tests.LogoutTest","testLogout","TC26 - Logout","Logging out after logging in"
"failed","Thu Apr 27 21:56:01 GMT 2023","Thu Apr 27 21:56:03 GMT 2023","1416","","tests.TermsAndConditionsTest","","tests.TermsAndConditionsTest","testNotAcceptTerms","TC2 - Refuse accepting terms","Refuse accepting terms by clicking on Close Icon"
"failed","Thu Apr 27 21:54:52 GMT 2023","Thu Apr 27 21:55:10 GMT 2023","17933","","tests.DataModificationTest","","tests.DataModificationTest","testProfileUsername","TC18 - Test profile name","Test if profile name is visible after setting account"
"passed","Thu Apr 27 21:55:35 GMT 2023","Thu Apr 27 21:55:42 GMT 2023","7513","","tests.ListTraversalTest","","tests.ListTraversalTest","testWriteBlogTitlesFile","TC14 - Write file","Collect bolg posts' titles iterating through them and save the text to a file, then read them and compare with expected String"
"failed","Thu Apr 27 21:55:10 GMT 2023","Thu Apr 27 21:55:12 GMT 2023","1934","","tests.RegistrationTest","","tests.RegistrationTest","testRegistrationWithWrongEmail","TC5 - Registration, Wrong email","Registration using wrong email"
"failed","Thu Apr 27 21:55:15 GMT 2023","Thu Apr 27 21:55:20 GMT 2023","4681","","tests.DataInputTest","","tests.DataInputTest","testContactForm","TC16 - Send message with Contact Form","Unsuccessful message sending: 'Oops! There was a problem.'"
"passed","Thu Apr 27 21:56:04 GMT 2023","Thu Apr 27 21:56:05 GMT 2023","1490","","tests.LoginTest","","tests.LoginTest","testLogin","TC6 - Login","Login with right credentials, accepting terms"
