"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 26 19:08:44 GMT 2023","Wed Apr 26 19:08:46 GMT 2023","1553","","tests.RegistrationTest","","tests.RegistrationTest","testRegistration","TC3 - Registration","Registration with right credentials"
"broken","Wed Apr 26 19:09:16 GMT 2023","Wed Apr 26 19:09:19 GMT 2023","2865","","tests.DataSavingTest","","tests.DataSavingTest","testFileDownload","TC22 - Test downloading CV","Failed download by clicking on 'Download CV' button"
"failed","Wed Apr 26 19:08:33 GMT 2023","Wed Apr 26 19:08:44 GMT 2023","11554","","tests.DataModificationTest","","tests.DataModificationTest","testProfileUsername","TC18 - Test profile name","Test if profile name is visible after setting account"
"failed","Wed Apr 26 19:09:46 GMT 2023","Wed Apr 26 19:09:48 GMT 2023","1539","","tests.TermsAndConditionsTest","","tests.TermsAndConditionsTest","testNotAcceptTerms","TC2 - Refuse accepting terms","Refuse accepting terms by clicking on Close Icon"
"passed","Wed Apr 26 19:09:14 GMT 2023","Wed Apr 26 19:09:15 GMT 2023","1415","","tests.DataSavingTest","","tests.DataSavingTest","testSavePicture2","TC21 - Save picture2 repetition 1 of 2","Save picture with creating the file at the same time or deleting it if it exists"
"passed","Wed Apr 26 19:09:45 GMT 2023","Wed Apr 26 19:09:46 GMT 2023","1516","","tests.TermsAndConditionsTest","","tests.TermsAndConditionsTest","testAcceptTerms","TC1 - Accept terms","Accept terms by clicking on OK button before Registration"
"failed","Wed Apr 26 19:08:46 GMT 2023","Wed Apr 26 19:08:47 GMT 2023","1462","","tests.RegistrationTest","","tests.RegistrationTest","testRegistrationWithMissingPassword","TC4 - Registration, Wrong password","Registration using wrong password"
"passed","Wed Apr 26 19:08:57 GMT 2023","Wed Apr 26 19:08:59 GMT 2023","2368","","tests.LogoutTest","","tests.LogoutTest","testLogout","TC26 - Logout","Logging out after logging in"
"passed","Wed Apr 26 19:08:55 GMT 2023","Wed Apr 26 19:08:57 GMT 2023","2175","","tests.NavigationTest","","tests.NavigationTest","testButtonHireMe","TC23 - Test 'Hire Me Now' button","Test if 'Hire Me Now' button navigates to Contact page"
"passed","Wed Apr 26 19:09:56 GMT 2023","Wed Apr 26 19:09:58 GMT 2023","1765","","tests.DataListingTest","","tests.DataListingTest","testQuantityOfExperiences","TC9 - Number of workplaces","Get the size of workplaces' list"
"passed","Wed Apr 26 19:09:54 GMT 2023","Wed Apr 26 19:09:56 GMT 2023","1759","","tests.DataListingTest","","tests.DataListingTest","testExperience","TC10 - Names of workplaces","Collect workplaces in String array and compare to a given file"
"passed","Wed Apr 26 19:09:15 GMT 2023","Wed Apr 26 19:09:16 GMT 2023","1317","","tests.DataSavingTest","","tests.DataSavingTest","testSavePicture2","TC21 - Save picture2 repetition 2 of 2","Save picture with creating the file at the same time or deleting it if it exists"
"failed","Wed Apr 26 19:08:47 GMT 2023","Wed Apr 26 19:08:49 GMT 2023","1475","","tests.RegistrationTest","","tests.RegistrationTest","testRegistrationWithWrongEmail","TC5 - Registration, Wrong email","Registration using wrong email"
