"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Apr 27 21:34:50 GMT 2023","Thu Apr 27 21:34:51 GMT 2023","1356","","tests.DataSavingTest","","tests.DataSavingTest","testSavePicture2","TC21 - Save picture2","Save picture with creating the file at the same time or deleting it if it exists"
"passed","Thu Apr 27 21:34:29 GMT 2023","Thu Apr 27 21:34:34 GMT 2023","4886","","tests.LogoutTest","","tests.LogoutTest","testLogout","TC26 - Logout","Logging out after logging in"
"passed","Thu Apr 27 21:34:45 GMT 2023","Thu Apr 27 21:34:48 GMT 2023","3046","","tests.SequentialDataInputTest","","tests.SequentialDataInputTest","testLoginMultipleUsers","TC17 - Sequential login","Login repeatedly with valid credentials from JSON file."
"passed","Thu Apr 27 21:35:23 GMT 2023","Thu Apr 27 21:35:25 GMT 2023","1277","","tests.LoginTest","","tests.LoginTest","testLoginWithWrongPassword","TC8 - Wrong login2","Login with wrong password"
"passed","Thu Apr 27 21:35:27 GMT 2023","Thu Apr 27 21:35:30 GMT 2023","2266","","tests.DataListingTest","","tests.DataListingTest","testGetContactInfo","TC12 - Contact information","Compare expected HashMap of Contact information with a given JSON file"
"failed","Thu Apr 27 21:34:51 GMT 2023","Thu Apr 27 21:34:55 GMT 2023","3818","","tests.DataSavingTest","","tests.DataSavingTest","testFileDownload","TC22 - Test downloading CV","Failed download by clicking on 'Download CV' button"
"passed","Thu Apr 27 21:35:21 GMT 2023","Thu Apr 27 21:35:22 GMT 2023","1388","","tests.TermsAndConditionsTest","","tests.TermsAndConditionsTest","testAcceptTerms","TC1 - Accept terms","Accept terms by clicking on OK button before Registration"
"passed","Thu Apr 27 21:35:30 GMT 2023","Thu Apr 27 21:35:32 GMT 2023","2313","","tests.DataListingTest","","tests.DataListingTest","testExperience","TC10 - Names of workplaces","Collect workplaces in String array and compare to a given file"
"passed","Thu Apr 27 21:34:55 GMT 2023","Thu Apr 27 21:35:03 GMT 2023","8007","","tests.ListTraversalTest","","tests.ListTraversalTest","testWriteBlogTitlesFile","TC14 - Write file","Collect bolg posts' titles iterating through them and save the text to a file, then read them and compare with expected String"
"passed","Thu Apr 27 21:34:48 GMT 2023","Thu Apr 27 21:34:50 GMT 2023","1594","","tests.DataSavingTest","","tests.DataSavingTest","testSavePicture","TC20 - Save picture1","TC20 - Save picture to an existing file"
"passed","Thu Apr 27 21:34:17 GMT 2023","Thu Apr 27 21:34:30 GMT 2023","13309","","tests.NavigationTest","","tests.NavigationTest","testFacebookLink","TC25 - Test Facebook link","Clicking on Facebook link the user navigates to Facebook webpage"
"failed","Thu Apr 27 21:35:22 GMT 2023","Thu Apr 27 21:35:23 GMT 2023","1412","","tests.TermsAndConditionsTest","","tests.TermsAndConditionsTest","testNotAcceptTerms","TC2 - Refuse accepting terms","Refuse accepting terms by clicking on Close Icon"
"passed","Thu Apr 27 21:35:26 GMT 2023","Thu Apr 27 21:35:27 GMT 2023","1199","","tests.LoginTest","","tests.LoginTest","testLoginWithMissingUsername","TC7 - Wrong login1","Login with missing username"
"failed","Thu Apr 27 21:34:34 GMT 2023","Thu Apr 27 21:34:39 GMT 2023","4800","","tests.DataInputTest","","tests.DataInputTest","testContactForm","TC16 - Send message with Contact Form","Unsuccessful message sending: 'Oops! There was a problem.'"
"passed","Thu Apr 27 21:34:38 GMT 2023","Thu Apr 27 21:34:40 GMT 2023","2169","","tests.NavigationTest","","tests.NavigationTest","testButtonHireMe","TC23 - Test 'Hire Me Now' button","Test if 'Hire Me Now' button navigates to Contact page"
