"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 18 16:51:56 GMT 2023","Tue Apr 18 16:51:57 GMT 2023","1229","","org.example.portio.LoginPageTest","","org.example.portio.LoginPageTest","testLoginWithMissingUsername","Wrong login1","Login with missing username"
"failed","Tue Apr 18 16:53:55 GMT 2023","Tue Apr 18 16:53:56 GMT 2023","1314","","org.example.portio.CaseStudyPageTest","","org.example.portio.CaseStudyPageTest","testClickOnNextArrow","Pagination with next arrow","Failed pagination, next-arrow doesn't work"
"passed","Tue Apr 18 16:52:55 GMT 2023","Tue Apr 18 16:52:57 GMT 2023","2294","","org.example.portio.ProfilePageTest","","org.example.portio.ProfilePageTest","testSetProfile","Set Profile","Set profile by giving credentials"
"passed","Tue Apr 18 16:52:01 GMT 2023","Tue Apr 18 16:52:02 GMT 2023","1707","","org.example.portio.ContactPageTest","","org.example.portio.ContactPageTest","testGetContactInfo","Contact information","Compare expected HashMap of information with a given json file"
"passed","Tue Apr 18 16:53:13 GMT 2023","Tue Apr 18 16:53:15 GMT 2023","1175","","org.example.portio.WorkPageTest","","org.example.portio.WorkPageTest","testContentOfPortfolio","Titles of Recent Works","Get all the titles of Recent Works in a String array"
"passed","Tue Apr 18 16:53:35 GMT 2023","Tue Apr 18 16:53:42 GMT 2023","6225","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testLinkedinLink","Test Linkedin link","Clicking on Linkedin link the user navigates to Linkedin webpage"
"passed","Tue Apr 18 16:53:34 GMT 2023","Tue Apr 18 16:53:35 GMT 2023","1075","","org.example.portio.HomePageTest","","org.example.portio.HomePageTest","testLinkWork","Navigate to WorkPage","Clicking on Work link navigating to Work page"
"passed","Tue Apr 18 16:53:15 GMT 2023","Tue Apr 18 16:53:16 GMT 2023","1370","","org.example.portio.RegisterPageTest","","org.example.portio.RegisterPageTest","testRegistration","Registration","Registration with right credentials"
"passed","Tue Apr 18 16:52:11 GMT 2023","Tue Apr 18 16:52:17 GMT 2023","6535","","org.example.portio.BlogPage2Test","","org.example.portio.BlogPage2Test","testSavePicture2","Save picture2","Save picture with creating the file at the same time"
"passed","Tue Apr 18 16:53:54 GMT 2023","Tue Apr 18 16:53:55 GMT 2023","1426","","org.example.portio.CaseStudyPageTest","","org.example.portio.CaseStudyPageTest","testLinkCaseStudyOne","Test Case Study One link","Scroll down to Recent Works and click on the first work, CAse Study One"
"failed","Tue Apr 18 16:53:17 GMT 2023","Tue Apr 18 16:53:19 GMT 2023","1339","","org.example.portio.RegisterPageTest","","org.example.portio.RegisterPageTest","testRegistrationWithWrongEmail","Registration - Wrong email","Registration using wrong email"
"failed","Tue Apr 18 16:53:51 GMT 2023","Tue Apr 18 16:53:54 GMT 2023","2112","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testPrivacyAndPolicyLink","Test Privacy and policy link","Clicking on Privacy and Policy link the user is thrown out of Portio webpage"
"passed","Tue Apr 18 16:52:04 GMT 2023","Tue Apr 18 16:52:11 GMT 2023","6743","","org.example.portio.BlogPage2Test","","org.example.portio.BlogPage2Test","testSavePicture","Save picture1","Save picture to an existing file"
"skipped","Tue Apr 18 16:53:27 GMT 2023","Tue Apr 18 16:53:27 GMT 2023","0","","org.example.portio.ServicePageTest","","org.example.portio.ServicePageTest","testQuantityOfSlides2","Count items in slider","Count the number of items in the slider"
"failed","Tue Apr 18 16:52:51 GMT 2023","Tue Apr 18 16:52:53 GMT 2023","1871","","org.example.portio.ProfilePageTest","","org.example.portio.ProfilePageTest","testProfileUsername","Test profile name","Test is profile name visible after setting account"
"failed","Tue Apr 18 16:53:16 GMT 2023","Tue Apr 18 16:53:17 GMT 2023","1396","","org.example.portio.RegisterPageTest","","org.example.portio.RegisterPageTest","testRegistrationWithMissingPassword","Registration - Wrong password","Registration using wrong password"
"passed","Tue Apr 18 16:52:34 GMT 2023","Tue Apr 18 16:52:51 GMT 2023","16657","","org.example.portio.BlogPage2Test","","org.example.portio.BlogPage2Test","testGetTotalItems","Counting number of blog items","Add the number of blogs with paginating the pages"
"passed","Tue Apr 18 16:53:28 GMT 2023","Tue Apr 18 16:53:30 GMT 2023","1824","","org.example.portio.AboutPageTest","","org.example.portio.AboutPageTest","testButtonHireMe","Test Hire me button","Test is Hire me button navigates to Contact page"
"passed","Tue Apr 18 16:52:53 GMT 2023","Tue Apr 18 16:52:55 GMT 2023","2385","","org.example.portio.ProfilePageTest","","org.example.portio.ProfilePageTest","testDeleteAccount","Delete Account","Click profile and delete account"
"passed","Tue Apr 18 16:52:57 GMT 2023","Tue Apr 18 16:52:59 GMT 2023","1610","","org.example.portio.ResumePageTest","","org.example.portio.ResumePageTest","testYearsOfExperience","Periods of working time","Collect the work years in String array"
"passed","Tue Apr 18 16:54:00 GMT 2023","Tue Apr 18 16:54:08 GMT 2023","7075","","org.example.portio.SkillsPageTest","","org.example.portio.SkillsPageTest","testGetSkills","Skill types & percents HashMap","Collect all the Skill types & percents in a HashMap"
"passed","Tue Apr 18 16:53:31 GMT 2023","Tue Apr 18 16:53:32 GMT 2023","1115","","org.example.portio.HomePageTest","","org.example.portio.HomePageTest","testLinkService","Navigate to ServicePage","Clicking on Service link navigating to Service page"
"failed","Tue Apr 18 16:52:02 GMT 2023","Tue Apr 18 16:52:04 GMT 2023","1795","","org.example.portio.ContactPageTest","","org.example.portio.ContactPageTest","testContactForm","Send message with Contact Form","Unsuccessful message sending: 'Oops! There was a problem.'"
"passed","Tue Apr 18 16:53:56 GMT 2023","Tue Apr 18 16:53:58 GMT 2023","1892","","org.example.portio.CaseStudyPageTest","","org.example.portio.CaseStudyPageTest","testClickOnNextCase","Pagination with case study links","Click on the first recent work (Case Study One) and then click case study links one after each other, at the buttom of the page"
"passed","Tue Apr 18 16:53:11 GMT 2023","Tue Apr 18 16:53:12 GMT 2023","1582","","org.example.portio.ResumePageTest","","org.example.portio.ResumePageTest","testQuantityOfExperiences","Number of workplaces","Get the size of workplaces' list"
"passed","Tue Apr 18 16:51:58 GMT 2023","Tue Apr 18 16:51:59 GMT 2023","1123","","org.example.portio.LoginPageTest","","org.example.portio.LoginPageTest","testLoginWithEnter","Login with Enter","Login pressing button Enter"
"passed","Tue Apr 18 16:53:33 GMT 2023","Tue Apr 18 16:53:34 GMT 2023","1106","","org.example.portio.HomePageTest","","org.example.portio.HomePageTest","testLinkBlog","Navigate to BlogPage","Clicking on Blog link navigating to Blog page"
"passed","Tue Apr 18 16:53:32 GMT 2023","Tue Apr 18 16:53:33 GMT 2023","1078","","org.example.portio.HomePageTest","","org.example.portio.HomePageTest","testLinkSkills","Navigate to SkillsPage","Clicking on Skills link navigating to Skills page"
