"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Apr 16 20:15:52 GMT 2023","Sun Apr 16 20:15:54 GMT 2023","2537","","org.example.portio.SkillsPageTest","","org.example.portio.SkillsPageTest","testGetSkillPercents","testGetSkillPercents()",""
"failed","Sun Apr 16 20:15:45 GMT 2023","Sun Apr 16 20:15:48 GMT 2023","2461","","org.example.portio.CaseStudyPageTest","","org.example.portio.CaseStudyPageTest","testClickOnNextArrow","testClickOnNextArrow()",""
"broken","Sun Apr 16 20:15:14 GMT 2023","Sun Apr 16 20:15:18 GMT 2023","3990","","org.example.portio.ResumePageTest","","org.example.portio.ResumePageTest","testQuantityOfExperiences2","testQuantityOfExperiences2()",""
"passed","Sun Apr 16 20:15:13 GMT 2023","Sun Apr 16 20:15:22 GMT 2023","9346","","org.example.portio.BlogPage2Test","","org.example.portio.BlogPage2Test","testSavePicture2","testSavePicture2()",""
"failed","Sun Apr 16 20:15:03 GMT 2023","Sun Apr 16 20:15:13 GMT 2023","9510","","org.example.portio.BlogPage2Test","","org.example.portio.BlogPage2Test","testHomeLink","testHomeLink()",""
"passed","Sun Apr 16 20:15:54 GMT 2023","Sun Apr 16 20:16:07 GMT 2023","13366","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testPinterestLink","testPinterestLink()",""
"passed","Sun Apr 16 20:16:10 GMT 2023","Sun Apr 16 20:16:12 GMT 2023","2367","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testTermsAndConditionsLink","testTermsAndConditionsLink()",""
"passed","Sun Apr 16 20:14:44 GMT 2023","Sun Apr 16 20:14:46 GMT 2023","1688","","org.example.portio.LoginPageTest","","org.example.portio.LoginPageTest","testLoginWithoutRegistration","testLoginWithoutRegistration()",""
"passed","Sun Apr 16 20:15:19 GMT 2023","Sun Apr 16 20:15:22 GMT 2023","3328","","org.example.portio.HomePageTest","","org.example.portio.HomePageTest","testLinkContact","testLinkContact()",""
"passed","Sun Apr 16 20:15:35 GMT 2023","Sun Apr 16 20:15:38 GMT 2023","3579","","org.example.portio.HomePageTest","","org.example.portio.HomePageTest","testLinkBlog","testLinkBlog()",""
"passed","Sun Apr 16 20:15:29 GMT 2023","Sun Apr 16 20:15:32 GMT 2023","3101","","org.example.portio.HomePageTest","","org.example.portio.HomePageTest","testLinkResume","testLinkResume()",""
"skipped","Sun Apr 16 20:15:19 GMT 2023","Sun Apr 16 20:15:19 GMT 2023","0","","org.example.portio.ServicePageTest","","org.example.portio.ServicePageTest","testQuantityOfSlides2","testQuantityOfSlides2()",""
"passed","Sun Apr 16 20:15:38 GMT 2023","Sun Apr 16 20:15:41 GMT 2023","3158","","org.example.portio.HomePageTest","","org.example.portio.HomePageTest","testLinkWork","testLinkWork()",""
"passed","Sun Apr 16 20:15:32 GMT 2023","Sun Apr 16 20:15:35 GMT 2023","2417","","org.example.portio.HomePageTest","","org.example.portio.HomePageTest","testLinkSkills","testLinkSkills()",""
"failed","Sun Apr 16 20:15:51 GMT 2023","Sun Apr 16 20:15:54 GMT 2023","2507","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testLatestArticleLink","testLatestArticleLink()",""
"passed","Sun Apr 16 20:14:38 GMT 2023","Sun Apr 16 20:14:42 GMT 2023","3788","","org.example.portio.ContactPageTest","","org.example.portio.ContactPageTest","testNavigateToContactPageWithHireMeButton","testNavigateToContactPageWithHireMeButton()",""
"skipped","Sun Apr 16 20:14:52 GMT 2023","Sun Apr 16 20:14:52 GMT 2023","0","","org.example.portio.ContactPageTest","","org.example.portio.ContactPageTest","testContactFormWithoutCheckingCheckbox","testContactFormWithoutCheckingCheckbox()",""
"passed","Sun Apr 16 20:15:00 GMT 2023","Sun Apr 16 20:15:04 GMT 2023","4624","","org.example.portio.WorkPageTest","","org.example.portio.WorkPageTest","testContentOfPortfolio","testContentOfPortfolio()",""
"passed","Sun Apr 16 20:15:38 GMT 2023","Sun Apr 16 20:15:47 GMT 2023","9449","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testLinkedinLink","testLinkedinLink()",""
"failed","Sun Apr 16 20:16:03 GMT 2023","Sun Apr 16 20:16:05 GMT 2023","2649","","org.example.portio.RegisterPageTest","","org.example.portio.RegisterPageTest","testRegistrationWithMissingPassword","testRegistrationWithMissingPassword()",""
"passed","Sun Apr 16 20:15:04 GMT 2023","Sun Apr 16 20:15:07 GMT 2023","2389","","org.example.portio.WorkPageTest","","org.example.portio.WorkPageTest","testQuantityOfPortfolio2","testQuantityOfPortfolio2()",""
"passed","Sun Apr 16 20:15:26 GMT 2023","Sun Apr 16 20:15:29 GMT 2023","2895","","org.example.portio.HomePageTest","","org.example.portio.HomePageTest","testLinkService","testLinkService()",""
"passed","Sun Apr 16 20:15:11 GMT 2023","Sun Apr 16 20:15:19 GMT 2023","8327","","org.example.portio.ServicePageTest","","org.example.portio.ServicePageTest","testMoveSlider","testMoveSlider()",""
"passed","Sun Apr 16 20:15:23 GMT 2023","Sun Apr 16 20:15:26 GMT 2023","3171","","org.example.portio.ResumePageTest","","org.example.portio.ResumePageTest","testQuantityOfExperiences","testQuantityOfExperiences()",""
"passed","Sun Apr 16 20:14:46 GMT 2023","Sun Apr 16 20:14:49 GMT 2023","2630","","org.example.portio.LoginPageTest","","org.example.portio.LoginPageTest","testLoginWithEnter","testLoginWithEnter()",""
"failed","Sun Apr 16 20:15:47 GMT 2023","Sun Apr 16 20:15:51 GMT 2023","4170","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testFrequentlyAskedQuestionLink","testFrequentlyAskedQuestionLink()",""
"passed","Sun Apr 16 20:15:57 GMT 2023","Sun Apr 16 20:16:07 GMT 2023","9605","","org.example.portio.SkillsPageTest","","org.example.portio.SkillsPageTest","testGetSkills","testGetSkills()",""
"failed","Sun Apr 16 20:14:47 GMT 2023","Sun Apr 16 20:14:52 GMT 2023","5712","","org.example.portio.ContactPageTest","","org.example.portio.ContactPageTest","testContactForm","testContactForm()",""
"passed","Sun Apr 16 20:15:35 GMT 2023","Sun Apr 16 20:15:57 GMT 2023","22331","","org.example.portio.BlogPage2Test","","org.example.portio.BlogPage2Test","testGetTotalItems","testGetTotalItems()",""
"broken","Sun Apr 16 20:16:07 GMT 2023","Sun Apr 16 20:16:10 GMT 2023","2600","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testAboutMeLink","testAboutMeLink()",""
"failed","Sun Apr 16 20:15:31 GMT 2023","Sun Apr 16 20:15:34 GMT 2023","2977","","org.example.portio.AboutPageTest","","org.example.portio.AboutPageTest","testFileDownload","testFileDownload()",""
"passed","Sun Apr 16 20:15:48 GMT 2023","Sun Apr 16 20:15:52 GMT 2023","4097","","org.example.portio.CaseStudyPageTest","","org.example.portio.CaseStudyPageTest","testClickOnNextCase","testClickOnNextCase()",""
"passed","Sun Apr 16 20:14:31 GMT 2023","Sun Apr 16 20:14:42 GMT 2023","11307","","org.example.portio.BlogPage2Test","","org.example.portio.BlogPage2Test","testButtonSeeAllPosts","testButtonSeeAllPosts()",""
"failed","Sun Apr 16 20:16:28 GMT 2023","Sun Apr 16 20:16:33 GMT 2023","4989","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testTwitterLink","testTwitterLink()",""
"broken","Sun Apr 16 20:16:15 GMT 2023","Sun Apr 16 20:16:27 GMT 2023","11853","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testPrivacyAndPolicyLink","testPrivacyAndPolicyLink()",""
"passed","Sun Apr 16 20:14:36 GMT 2023","Sun Apr 16 20:14:41 GMT 2023","4669","","org.example.portio.LoginPageTest","","org.example.portio.LoginPageTest","testLogin","testLogin()",""
"failed","Sun Apr 16 20:14:52 GMT 2023","Sun Apr 16 20:14:59 GMT 2023","7061","","org.example.portio.ProfilePageTest","","org.example.portio.ProfilePageTest","testProfileUsername","testProfileUsername()",""
"passed","Sun Apr 16 20:14:31 GMT 2023","Sun Apr 16 20:14:36 GMT 2023","5132","","org.example.portio.LoginPageTest","","org.example.portio.LoginPageTest","testLoginWithWrongPassword","testLoginWithWrongPassword()",""
"passed","Sun Apr 16 20:14:41 GMT 2023","Sun Apr 16 20:14:44 GMT 2023","3051","","org.example.portio.LoginPageTest","","org.example.portio.LoginPageTest","testLoginWithMissingUsername","testLoginWithMissingUsername()",""
"passed","Sun Apr 16 20:15:26 GMT 2023","Sun Apr 16 20:15:31 GMT 2023","4379","","org.example.portio.ResumePageTest","","org.example.portio.ResumePageTest","testEducation","testEducation()",""
"passed","Sun Apr 16 20:14:49 GMT 2023","Sun Apr 16 20:14:52 GMT 2023","3127","","org.example.portio.LoginPageTest","","org.example.portio.LoginPageTest","testLogout","testLogout()",""
"passed","Sun Apr 16 20:14:31 GMT 2023","Sun Apr 16 20:14:38 GMT 2023","7132","","org.example.portio.ContactPageTest","","org.example.portio.ContactPageTest","testGetContactInfo","testGetContactInfo()",""
"passed","Sun Apr 16 20:15:05 GMT 2023","Sun Apr 16 20:15:10 GMT 2023","4790","","org.example.portio.ProfilePageTest","","org.example.portio.ProfilePageTest","testSetProfile","testSetProfile()",""
"passed","Sun Apr 16 20:15:58 GMT 2023","Sun Apr 16 20:16:03 GMT 2023","4805","","org.example.portio.RegisterPageTest","","org.example.portio.RegisterPageTest","testRegistration","testRegistration()",""
"passed","Sun Apr 16 20:15:22 GMT 2023","Sun Apr 16 20:15:26 GMT 2023","3862","","org.example.portio.HomePageTest","","org.example.portio.HomePageTest","testLinkAbout","testLinkAbout()",""
"passed","Sun Apr 16 20:15:34 GMT 2023","Sun Apr 16 20:15:37 GMT 2023","3818","","org.example.portio.AboutPageTest","","org.example.portio.AboutPageTest","testButtonHireMe","testButtonHireMe()",""
"failed","Sun Apr 16 20:15:22 GMT 2023","Sun Apr 16 20:15:35 GMT 2023","12693","","org.example.portio.BlogPage2Test","","org.example.portio.BlogPage2Test","testWriteBlogThemesFile","testWriteBlogThemesFile()",""
"passed","Sun Apr 16 20:15:07 GMT 2023","Sun Apr 16 20:15:11 GMT 2023","3818","","org.example.portio.ServicePageTest","","org.example.portio.ServicePageTest","testSlider","testSlider()",""
"failed","Sun Apr 16 20:16:27 GMT 2023","Sun Apr 16 20:16:28 GMT 2023","1296","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testGetInTouchButton","testGetInTouchButton()",""
"failed","Sun Apr 16 20:15:18 GMT 2023","Sun Apr 16 20:15:23 GMT 2023","4576","","org.example.portio.ResumePageTest","","org.example.portio.ResumePageTest","testExperience","testExperience()",""
"passed","Sun Apr 16 20:15:10 GMT 2023","Sun Apr 16 20:15:14 GMT 2023","4363","","org.example.portio.ResumePageTest","","org.example.portio.ResumePageTest","testYearsOfExperience","testYearsOfExperience()",""
