"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Apr 16 14:32:54 GMT 2023","Sun Apr 16 14:32:55 GMT 2023","1058","","org.example.portio.WorkPageTest","","org.example.portio.WorkPageTest","testLinkWork","testLinkWork()",""
"passed","Sun Apr 16 14:31:17 GMT 2023","Sun Apr 16 14:31:18 GMT 2023","1296","","org.example.portio.AboutPageTest","","org.example.portio.AboutPageTest","testLinkWork","testLinkWork()",""
"passed","Sun Apr 16 14:30:09 GMT 2023","Sun Apr 16 14:30:13 GMT 2023","3798","","org.example.portio.BaseTest","","org.example.portio.BaseTest","testLinkContact","testLinkContact()",""
"passed","Sun Apr 16 14:34:18 GMT 2023","Sun Apr 16 14:34:25 GMT 2023","6485","","org.example.portio.CaseStudyPageTest","","org.example.portio.CaseStudyPageTest","testButtonSeeAllPosts","testButtonSeeAllPosts()",""
"passed","Sun Apr 16 14:32:58 GMT 2023","Sun Apr 16 14:32:59 GMT 2023","1534","","org.example.portio.WorkPageTest","","org.example.portio.WorkPageTest","testContentOfPortfolio","testContentOfPortfolio()",""
"passed","Sun Apr 16 14:33:14 GMT 2023","Sun Apr 16 14:33:15 GMT 2023","1032","","org.example.portio.ServicePageTest","","org.example.portio.ServicePageTest","testLinkService","testLinkService()",""
"failed","Sun Apr 16 14:33:40 GMT 2023","Sun Apr 16 14:33:45 GMT 2023","4811","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testLinkedinLink","testLinkedinLink()",""
"passed","Sun Apr 16 14:32:33 GMT 2023","Sun Apr 16 14:32:35 GMT 2023","1189","","org.example.portio.ResumePageTest","","org.example.portio.ResumePageTest","testQuantityOfExperiences2","testQuantityOfExperiences2()",""
"failed","Sun Apr 16 14:34:32 GMT 2023","Sun Apr 16 14:34:33 GMT 2023","1461","","org.example.portio.CaseStudyPageTest","","org.example.portio.CaseStudyPageTest","testClickOnNextArrow","testClickOnNextArrow()",""
"passed","Sun Apr 16 14:33:36 GMT 2023","Sun Apr 16 14:33:37 GMT 2023","1034","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testLinkSkills","testLinkSkills()",""
"passed","Sun Apr 16 14:33:34 GMT 2023","Sun Apr 16 14:33:35 GMT 2023","1046","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testLinkService","testLinkService()",""
"passed","Sun Apr 16 14:32:51 GMT 2023","Sun Apr 16 14:32:52 GMT 2023","1062","","org.example.portio.WorkPageTest","","org.example.portio.WorkPageTest","testLinkResume","testLinkResume()",""
"passed","Sun Apr 16 14:32:43 GMT 2023","Sun Apr 16 14:32:50 GMT 2023","6547","","org.example.portio.WorkPageTest","","org.example.portio.WorkPageTest","testButtonSeeAllPosts","testButtonSeeAllPosts()",""
"broken","Sun Apr 16 14:30:24 GMT 2023","Sun Apr 16 14:30:37 GMT 2023","12067","","org.example.portio.ContactPageTest","","org.example.portio.ContactPageTest","testNavigateFromContactPageBackToHomePage","testNavigateFromContactPageBackToHomePage()",""
"passed","Sun Apr 16 14:33:16 GMT 2023","Sun Apr 16 14:33:17 GMT 2023","1025","","org.example.portio.ServicePageTest","","org.example.portio.ServicePageTest","testLinkSkills","testLinkSkills()",""
"passed","Sun Apr 16 14:30:24 GMT 2023","Sun Apr 16 14:30:26 GMT 2023","1407","","org.example.portio.BaseTest","","org.example.portio.BaseTest","testLinkService","testLinkService()",""
"failed","Sun Apr 16 14:33:01 GMT 2023","Sun Apr 16 14:33:03 GMT 2023","1311","","org.example.portio.RegisterPageTest","","org.example.portio.RegisterPageTest","testRegistrationWithMissingPassword","testRegistrationWithMissingPassword()",""
"passed","Sun Apr 16 14:34:48 GMT 2023","Sun Apr 16 14:34:49 GMT 2023","1005","","org.example.portio.SkillsPageTest","","org.example.portio.SkillsPageTest","testLinkBlog","testLinkBlog()",""
"passed","Sun Apr 16 14:34:39 GMT 2023","Sun Apr 16 14:34:45 GMT 2023","6405","","org.example.portio.SkillsPageTest","","org.example.portio.SkillsPageTest","testButtonSeeAllPosts","testButtonSeeAllPosts()",""
"passed","Sun Apr 16 14:33:18 GMT 2023","Sun Apr 16 14:33:19 GMT 2023","1031","","org.example.portio.ServicePageTest","","org.example.portio.ServicePageTest","testLinkWork","testLinkWork()",""
"passed","Sun Apr 16 14:34:15 GMT 2023","Sun Apr 16 14:34:16 GMT 2023","1029","","org.example.portio.CaseStudyPageTest","","org.example.portio.CaseStudyPageTest","testLinkContact","testLinkContact()",""
"passed","Sun Apr 16 14:30:19 GMT 2023","Sun Apr 16 14:30:21 GMT 2023","1505","","org.example.portio.LoginPageTest","","org.example.portio.LoginPageTest","testLogout","testLogout()",""
"passed","Sun Apr 16 14:31:39 GMT 2023","Sun Apr 16 14:31:45 GMT 2023","6661","","org.example.portio.BlogPage2Test","","org.example.portio.BlogPage2Test","testSavePicture2","testSavePicture2()",""
"passed","Sun Apr 16 14:30:48 GMT 2023","Sun Apr 16 14:30:49 GMT 2023","1718","","org.example.portio.ProfilePageTest","","org.example.portio.ProfilePageTest","testLinkBlog","testLinkBlog()",""
"passed","Sun Apr 16 14:33:49 GMT 2023","Sun Apr 16 14:33:56 GMT 2023","7443","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testPinterestLink","testPinterestLink()",""
"passed","Sun Apr 16 14:32:29 GMT 2023","Sun Apr 16 14:32:30 GMT 2023","1038","","org.example.portio.ResumePageTest","","org.example.portio.ResumePageTest","testLinkWork","testLinkWork()",""
"passed","Sun Apr 16 14:33:35 GMT 2023","Sun Apr 16 14:33:36 GMT 2023","1062","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testLinkResume","testLinkResume()",""
"broken","Sun Apr 16 14:32:37 GMT 2023","Sun Apr 16 14:32:40 GMT 2023","2162","","org.example.portio.ResumePageTest","","org.example.portio.ResumePageTest","testEducation","testEducation()",""
"failed","Sun Apr 16 14:33:56 GMT 2023","Sun Apr 16 14:33:58 GMT 2023","1426","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testAboutMeLink","testAboutMeLink()",""
"passed","Sun Apr 16 14:30:46 GMT 2023","Sun Apr 16 14:30:48 GMT 2023","2347","","org.example.portio.BlogPage2Test","","org.example.portio.BlogPage2Test","testLinkCaseStudyOne","testLinkCaseStudyOne()",""
"passed","Sun Apr 16 14:32:15 GMT 2023","Sun Apr 16 14:32:16 GMT 2023","1036","","org.example.portio.ResumePageTest","","org.example.portio.ResumePageTest","testLinkContact","testLinkContact()",""
"passed","Sun Apr 16 14:34:46 GMT 2023","Sun Apr 16 14:34:47 GMT 2023","1040","","org.example.portio.SkillsPageTest","","org.example.portio.SkillsPageTest","testLinkResume","testLinkResume()",""
"passed","Sun Apr 16 14:34:25 GMT 2023","Sun Apr 16 14:34:26 GMT 2023","1037","","org.example.portio.CaseStudyPageTest","","org.example.portio.CaseStudyPageTest","testLinkService","testLinkService()",""
"failed","Sun Apr 16 14:33:47 GMT 2023","Sun Apr 16 14:33:49 GMT 2023","1732","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testLatestArticleLink","testLatestArticleLink()",""
"passed","Sun Apr 16 14:31:07 GMT 2023","Sun Apr 16 14:31:14 GMT 2023","7329","","org.example.portio.BlogPage2Test","","org.example.portio.BlogPage2Test","testSavePicture","testSavePicture()",""
"passed","Sun Apr 16 14:31:55 GMT 2023","Sun Apr 16 14:32:15 GMT 2023","19763","","org.example.portio.BlogPage2Test","","org.example.portio.BlogPage2Test","testGetTotalItems","testGetTotalItems()",""
"passed","Sun Apr 16 14:32:40 GMT 2023","Sun Apr 16 14:32:41 GMT 2023","1056","","org.example.portio.WorkPageTest","","org.example.portio.WorkPageTest","testLinkContact","testLinkContact()",""
"passed","Sun Apr 16 14:33:08 GMT 2023","Sun Apr 16 14:33:14 GMT 2023","6434","","org.example.portio.ServicePageTest","","org.example.portio.ServicePageTest","testButtonSeeAllPosts","testButtonSeeAllPosts()",""
"passed","Sun Apr 16 14:31:12 GMT 2023","Sun Apr 16 14:31:14 GMT 2023","1310","","org.example.portio.AboutPageTest","","org.example.portio.AboutPageTest","testLinkResume","testLinkResume()",""
"passed","Sun Apr 16 14:34:54 GMT 2023","Sun Apr 16 14:35:01 GMT 2023","7045","","org.example.portio.SkillsPageTest","","org.example.portio.SkillsPageTest","testGetSkills","testGetSkills()",""
"passed","Sun Apr 16 14:30:32 GMT 2023","Sun Apr 16 14:30:33 GMT 2023","1086","","org.example.portio.ProfilePageTest","","org.example.portio.ProfilePageTest","testLinkContact","testLinkContact()",""
"passed","Sun Apr 16 14:34:30 GMT 2023","Sun Apr 16 14:34:32 GMT 2023","1551","","org.example.portio.CaseStudyPageTest","","org.example.portio.CaseStudyPageTest","testSetProfile","testSetProfile()",""
"passed","Sun Apr 16 14:33:00 GMT 2023","Sun Apr 16 14:33:01 GMT 2023","1354","","org.example.portio.RegisterPageTest","","org.example.portio.RegisterPageTest","testRegistration","testRegistration()",""
"passed","Sun Apr 16 14:30:18 GMT 2023","Sun Apr 16 14:30:19 GMT 2023","1472","","org.example.portio.LoginPageTest","","org.example.portio.LoginPageTest","testLoginWithEnter","testLoginWithEnter()",""
"passed","Sun Apr 16 14:31:00 GMT 2023","Sun Apr 16 14:31:01 GMT 2023","1529","","org.example.portio.BlogPage2Test","","org.example.portio.BlogPage2Test","testLinkSkills","testLinkSkills()",""
"passed","Sun Apr 16 14:34:26 GMT 2023","Sun Apr 16 14:34:27 GMT 2023","1030","","org.example.portio.CaseStudyPageTest","","org.example.portio.CaseStudyPageTest","testLinkResume","testLinkResume()",""
"passed","Sun Apr 16 14:30:56 GMT 2023","Sun Apr 16 14:30:59 GMT 2023","3027","","org.example.portio.ProfilePageTest","","org.example.portio.ProfilePageTest","testDeleteAccount","testDeleteAccount()",""
"passed","Sun Apr 16 14:33:07 GMT 2023","Sun Apr 16 14:33:08 GMT 2023","1025","","org.example.portio.ServicePageTest","","org.example.portio.ServicePageTest","testLinkAbout","testLinkAbout()",""
"passed","Sun Apr 16 14:34:38 GMT 2023","Sun Apr 16 14:34:39 GMT 2023","1120","","org.example.portio.SkillsPageTest","","org.example.portio.SkillsPageTest","testLinkAbout","testLinkAbout()",""
"passed","Sun Apr 16 14:30:44 GMT 2023","Sun Apr 16 14:30:46 GMT 2023","1689","","org.example.portio.BlogPage2Test","","org.example.portio.BlogPage2Test","testLinkContact","testLinkContact()",""
"passed","Sun Apr 16 14:34:29 GMT 2023","Sun Apr 16 14:34:30 GMT 2023","1035","","org.example.portio.CaseStudyPageTest","","org.example.portio.CaseStudyPageTest","testLinkWork","testLinkWork()",""
"passed","Sun Apr 16 14:30:29 GMT 2023","Sun Apr 16 14:30:30 GMT 2023","1097","","org.example.portio.BaseTest","","org.example.portio.BaseTest","testLinkWork","testLinkWork()",""
"failed","Sun Apr 16 14:30:39 GMT 2023","Sun Apr 16 14:30:42 GMT 2023","2480","","org.example.portio.ContactPageTest","","org.example.portio.ContactPageTest","testContactFormWithoutCheckingCheckbox","testContactFormWithoutCheckingCheckbox()",""
"failed","Sun Apr 16 14:33:22 GMT 2023","Sun Apr 16 14:33:24 GMT 2023","1248","","org.example.portio.ServicePageTest","","org.example.portio.ServicePageTest","testMoveSlider","testMoveSlider()",""
"passed","Sun Apr 16 14:30:59 GMT 2023","Sun Apr 16 14:31:00 GMT 2023","1415","","org.example.portio.AboutPageTest","","org.example.portio.AboutPageTest","testLinkContact","testLinkContact()",""
"passed","Sun Apr 16 14:32:41 GMT 2023","Sun Apr 16 14:32:42 GMT 2023","1395","","org.example.portio.WorkPageTest","","org.example.portio.WorkPageTest","testLinkCaseStudyOne","testLinkCaseStudyOne()",""
"passed","Sun Apr 16 14:30:49 GMT 2023","Sun Apr 16 14:30:51 GMT 2023","1568","","org.example.portio.ProfilePageTest","","org.example.portio.ProfilePageTest","testLinkWork","testLinkWork()",""
"passed","Sun Apr 16 14:30:21 GMT 2023","Sun Apr 16 14:30:23 GMT 2023","2102","","org.example.portio.ContactPageTest","","org.example.portio.ContactPageTest","testGetContactInfo","testGetContactInfo()",""
"passed","Sun Apr 16 14:32:17 GMT 2023","Sun Apr 16 14:32:18 GMT 2023","1063","","org.example.portio.ResumePageTest","","org.example.portio.ResumePageTest","testLinkAbout","testLinkAbout()",""
"failed","Sun Apr 16 14:31:14 GMT 2023","Sun Apr 16 14:31:21 GMT 2023","7343","","org.example.portio.BlogPage2Test","","org.example.portio.BlogPage2Test","testGetTags","testGetTags()",""
"passed","Sun Apr 16 14:34:00 GMT 2023","Sun Apr 16 14:34:05 GMT 2023","5343","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testFacebookLink","testFacebookLink()",""
"passed","Sun Apr 16 14:32:42 GMT 2023","Sun Apr 16 14:32:43 GMT 2023","1006","","org.example.portio.WorkPageTest","","org.example.portio.WorkPageTest","testLinkAbout","testLinkAbout()",""
"passed","Sun Apr 16 14:32:30 GMT 2023","Sun Apr 16 14:32:32 GMT 2023","1579","","org.example.portio.ResumePageTest","","org.example.portio.ResumePageTest","testSetProfile","testSetProfile()",""
"passed","Sun Apr 16 14:32:27 GMT 2023","Sun Apr 16 14:32:28 GMT 2023","1054","","org.example.portio.ResumePageTest","","org.example.portio.ResumePageTest","testLinkSkills","testLinkSkills()",""
"passed","Sun Apr 16 14:30:13 GMT 2023","Sun Apr 16 14:30:15 GMT 2023","2177","","org.example.portio.LoginPageTest","","org.example.portio.LoginPageTest","testLogin","testLogin()",""
"passed","Sun Apr 16 14:34:27 GMT 2023","Sun Apr 16 14:34:28 GMT 2023","1046","","org.example.portio.CaseStudyPageTest","","org.example.portio.CaseStudyPageTest","testLinkSkills","testLinkSkills()",""
"passed","Sun Apr 16 14:30:46 GMT 2023","Sun Apr 16 14:30:48 GMT 2023","1531","","org.example.portio.ProfilePageTest","","org.example.portio.ProfilePageTest","testLinkSkills","testLinkSkills()",""
"passed","Sun Apr 16 14:33:24 GMT 2023","Sun Apr 16 14:33:25 GMT 2023","1055","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testLinkContact","testLinkContact()",""
"broken","Sun Apr 16 14:31:22 GMT 2023","Sun Apr 16 14:31:34 GMT 2023","11742","","org.example.portio.AboutPageTest","","org.example.portio.AboutPageTest","testButtonHireMe","testButtonHireMe()",""
"passed","Sun Apr 16 14:30:35 GMT 2023","Sun Apr 16 14:30:36 GMT 2023","1096","","org.example.portio.ProfilePageTest","","org.example.portio.ProfilePageTest","testLinkAbout","testLinkAbout()",""
"passed","Sun Apr 16 14:33:26 GMT 2023","Sun Apr 16 14:33:27 GMT 2023","1036","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testLinkAbout","testLinkAbout()",""
"passed","Sun Apr 16 14:31:15 GMT 2023","Sun Apr 16 14:31:17 GMT 2023","1476","","org.example.portio.AboutPageTest","","org.example.portio.AboutPageTest","testLinkBlog","testLinkBlog()",""
"passed","Sun Apr 16 14:30:17 GMT 2023","Sun Apr 16 14:30:24 GMT 2023","7311","","org.example.portio.BaseTest","","org.example.portio.BaseTest","testButtonSeeAllPosts","testButtonSeeAllPosts()",""
"passed","Sun Apr 16 14:30:30 GMT 2023","Sun Apr 16 14:30:32 GMT 2023","1776","","org.example.portio.BaseTest","","org.example.portio.BaseTest","testSetProfile","testSetProfile()",""
"passed","Sun Apr 16 14:31:01 GMT 2023","Sun Apr 16 14:31:03 GMT 2023","1563","","org.example.portio.BlogPage2Test","","org.example.portio.BlogPage2Test","testLinkBlog","testLinkBlog()",""
"passed","Sun Apr 16 14:33:21 GMT 2023","Sun Apr 16 14:33:22 GMT 2023","1548","","org.example.portio.ServicePageTest","","org.example.portio.ServicePageTest","testSlider","testSlider()",""
"passed","Sun Apr 16 14:34:07 GMT 2023","Sun Apr 16 14:34:08 GMT 2023","1369","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testGetInTouchButton","testGetInTouchButton()",""
"passed","Sun Apr 16 14:34:36 GMT 2023","Sun Apr 16 14:34:38 GMT 2023","1354","","org.example.portio.SkillsPageTest","","org.example.portio.SkillsPageTest","testLinkCaseStudyOne","testLinkCaseStudyOne()",""
"passed","Sun Apr 16 14:30:33 GMT 2023","Sun Apr 16 14:30:35 GMT 2023","1462","","org.example.portio.ProfilePageTest","","org.example.portio.ProfilePageTest","testLinkCaseStudyOne","testLinkCaseStudyOne()",""
"passed","Sun Apr 16 14:32:26 GMT 2023","Sun Apr 16 14:32:27 GMT 2023","1054","","org.example.portio.ResumePageTest","","org.example.portio.ResumePageTest","testLinkResume","testLinkResume()",""
"passed","Sun Apr 16 14:32:52 GMT 2023","Sun Apr 16 14:32:53 GMT 2023","1117","","org.example.portio.WorkPageTest","","org.example.portio.WorkPageTest","testLinkSkills","testLinkSkills()",""
"passed","Sun Apr 16 14:34:47 GMT 2023","Sun Apr 16 14:34:48 GMT 2023","1047","","org.example.portio.SkillsPageTest","","org.example.portio.SkillsPageTest","testLinkSkills","testLinkSkills()",""
"passed","Sun Apr 16 14:31:00 GMT 2023","Sun Apr 16 14:31:03 GMT 2023","2149","","org.example.portio.AboutPageTest","","org.example.portio.AboutPageTest","testLinkCaseStudyOne","testLinkCaseStudyOne()",""
"passed","Sun Apr 16 14:33:05 GMT 2023","Sun Apr 16 14:33:07 GMT 2023","1370","","org.example.portio.ServicePageTest","","org.example.portio.ServicePageTest","testLinkCaseStudyOne","testLinkCaseStudyOne()",""
"passed","Sun Apr 16 14:32:25 GMT 2023","Sun Apr 16 14:32:26 GMT 2023","1030","","org.example.portio.ResumePageTest","","org.example.portio.ResumePageTest","testLinkService","testLinkService()",""
"passed","Sun Apr 16 14:34:33 GMT 2023","Sun Apr 16 14:34:35 GMT 2023","2146","","org.example.portio.CaseStudyPageTest","","org.example.portio.CaseStudyPageTest","testClickOnNextCase","testClickOnNextCase()",""
