"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Apr 22 21:10:47 GMT 2023","Sat Apr 22 21:11:00 GMT 2023","12716","","tests.NavigationTest","","tests.NavigationTest","testFacebookLink","Test Facebook link","Clicking on Facebook link the user navigates to Facebook webpage"
"passed","Sat Apr 22 21:11:42 GMT 2023","Sat Apr 22 21:11:44 GMT 2023","1860","","tests.BlogPage2Test","","tests.BlogPage2Test","testSavePicture2","Save picture2 repetition 1 of 2","Save picture with creating the file at the same time or deleting it if it exists"
"passed","Sat Apr 22 21:12:07 GMT 2023","Sat Apr 22 21:12:14 GMT 2023","7291","","tests.SkillsPageTest","","tests.SkillsPageTest","testGetSkills","Skill types & percents in HashMap","Collect all the Skill types & percents in a HashMap"
"passed","Sat Apr 22 21:12:05 GMT 2023","Sat Apr 22 21:12:07 GMT 2023","1991","","tests.HomePageTest","","tests.HomePageTest","testLogout","Logout","Logging out after logging in"
"passed","Sat Apr 22 21:11:55 GMT 2023","Sat Apr 22 21:11:56 GMT 2023","1529","","tests.ResumePageTest","","tests.ResumePageTest","testExperience","Names of workplaces","Collect workplaces in String array and compare to a given file"
"failed","Sat Apr 22 21:11:02 GMT 2023","Sat Apr 22 21:11:04 GMT 2023","2036","","tests.NavigationTest","","tests.NavigationTest","testButtonHireMe","Test Hire me button","Test if Hire me button navigates to Contact page"
"passed","Sat Apr 22 21:11:08 GMT 2023","Sat Apr 22 21:11:09 GMT 2023","1184","","tests.LoginPageTest","","tests.LoginPageTest","testLoginWithoutRegistration","Wrong Login3","Login without registration"
"passed","Sat Apr 22 21:11:09 GMT 2023","Sat Apr 22 21:11:11 GMT 2023","1411","","tests.LoginPageTest","","tests.LoginPageTest","testLoginWithEnter","Login with Enter","Login pressing button Enter"
"passed","Sat Apr 22 21:11:59 GMT 2023","Sat Apr 22 21:12:00 GMT 2023","1299","","tests.RegisterPageTest","","tests.RegisterPageTest","testAcceptTerms","Accept terms","Accept terms by clicking on OK button before Registration"
"passed","Sat Apr 22 21:11:23 GMT 2023","Sat Apr 22 21:11:35 GMT 2023","12338","","tests.BlogPageTest","","tests.BlogPageTest","testGetTotalItems","Counting number of blog items","Add the number of blog posts with paginating the pages"
"failed","Sat Apr 22 21:11:37 GMT 2023","Sat Apr 22 21:11:39 GMT 2023","2407","","tests.ContactPageTest","","tests.ContactPageTest","testContactForm","Send message with Contact Form","Unsuccessful message sending: 'Oops! There was a problem.'"
"broken","Sat Apr 22 21:11:39 GMT 2023","Sat Apr 22 21:11:42 GMT 2023","2574","","tests.BlogPage2Test","","tests.BlogPage2Test","testSavePicture","Save picture1","Save picture to an existing file"
"failed","Sat Apr 22 21:12:03 GMT 2023","Sat Apr 22 21:12:04 GMT 2023","1323","","tests.RegisterPageTest","","tests.RegisterPageTest","testNotAcceptTerms","Refuse accepting terms","Refuse accepting terms by clicking on Close Icon"
"failed","Sat Apr 22 21:11:00 GMT 2023","Sat Apr 22 21:11:02 GMT 2023","2100","","tests.NavigationTest","","tests.NavigationTest","testPrivacyAndPolicyLink","Test Privacy and policy link","Clicking on Privacy and Policy link the user is thrown out of Portio webpage"
"passed","Sat Apr 22 21:11:49 GMT 2023","Sat Apr 22 21:11:51 GMT 2023","2211","","tests.ProfilePageTest","","tests.ProfilePageTest","testDeleteAccount","Delete Account","Click profile and delete account, then try login again"
"failed","Sat Apr 22 21:11:46 GMT 2023","Sat Apr 22 21:11:49 GMT 2023","2172","","tests.ProfilePageTest","","tests.ProfilePageTest","testProfileUsername","Test profile name","Test if profile name is visible after setting account"
