"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Apr 16 21:39:34 GMT 2023","Sun Apr 16 21:39:36 GMT 2023","2188","","org.example.portio.ProfilePageTest","","org.example.portio.ProfilePageTest","testProfileUsername","testProfileUsername()",""
"passed","Sun Apr 16 21:41:30 GMT 2023","Sun Apr 16 21:41:32 GMT 2023","1759","","org.example.portio.CaseStudyPageTest","","org.example.portio.CaseStudyPageTest","testClickOnNextCase","testClickOnNextCase()",""
"passed","Sun Apr 16 21:40:23 GMT 2023","Sun Apr 16 21:40:24 GMT 2023","994","","org.example.portio.HomePageTest","","org.example.portio.HomePageTest","testLinkSkills","testLinkSkills()",""
"failed","Sun Apr 16 21:41:15 GMT 2023","Sun Apr 16 21:41:20 GMT 2023","4481","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testGetInTouchButton","testGetInTouchButton()",""
"failed","Sun Apr 16 21:40:42 GMT 2023","Sun Apr 16 21:40:49 GMT 2023","7366","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testPinterestLink","testPinterestLink()",""
"passed","Sun Apr 16 21:40:17 GMT 2023","Sun Apr 16 21:40:19 GMT 2023","1635","","org.example.portio.AboutPageTest","","org.example.portio.AboutPageTest","testButtonHireMe","testButtonHireMe()",""
"passed","Sun Apr 16 21:41:33 GMT 2023","Sun Apr 16 21:41:34 GMT 2023","1067","","org.example.portio.SkillsPageTest","","org.example.portio.SkillsPageTest","testGetSkillTypes","testGetSkillTypes()",""
"failed","Sun Apr 16 21:40:49 GMT 2023","Sun Apr 16 21:40:56 GMT 2023","7308","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testAboutMeLink","testAboutMeLink()",""
"passed","Sun Apr 16 21:38:22 GMT 2023","Sun Apr 16 21:38:23 GMT 2023","706","","org.example.portio.LoginPageTest","","org.example.portio.LoginPageTest","testLoginWithoutRegistration","testLoginWithoutRegistration()",""
"passed","Sun Apr 16 21:38:25 GMT 2023","Sun Apr 16 21:38:26 GMT 2023","1467","","org.example.portio.ContactPageTest","","org.example.portio.ContactPageTest","testGetContactInfo","testGetContactInfo()",""
"passed","Sun Apr 16 21:40:37 GMT 2023","Sun Apr 16 21:40:42 GMT 2023","4267","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testLatestArticleLink","testLatestArticleLink()",""
"passed","Sun Apr 16 21:40:02 GMT 2023","Sun Apr 16 21:40:04 GMT 2023","1430","","org.example.portio.WorkPageTest","","org.example.portio.WorkPageTest","testContentOfPortfolio","testContentOfPortfolio()",""
"skipped","Sun Apr 16 21:40:16 GMT 2023","Sun Apr 16 21:40:16 GMT 2023","0","","org.example.portio.ServicePageTest","","org.example.portio.ServicePageTest","testQuantityOfSlides2","testQuantityOfSlides2()",""
"failed","Sun Apr 16 21:38:29 GMT 2023","Sun Apr 16 21:38:31 GMT 2023","1808","","org.example.portio.ContactPageTest","","org.example.portio.ContactPageTest","testContactForm","testContactForm()",""
"failed","Sun Apr 16 21:40:07 GMT 2023","Sun Apr 16 21:40:08 GMT 2023","1256","","org.example.portio.RegisterPageTest","","org.example.portio.RegisterPageTest","testRegistrationWithWrongEmail","testRegistrationWithWrongEmail()",""
"passed","Sun Apr 16 21:40:22 GMT 2023","Sun Apr 16 21:40:23 GMT 2023","973","","org.example.portio.HomePageTest","","org.example.portio.HomePageTest","testLinkResume","testLinkResume()",""
"passed","Sun Apr 16 21:38:23 GMT 2023","Sun Apr 16 21:38:24 GMT 2023","965","","org.example.portio.LoginPageTest","","org.example.portio.LoginPageTest","testLoginWithEnter","testLoginWithEnter()",""
"passed","Sun Apr 16 21:39:57 GMT 2023","Sun Apr 16 21:40:01 GMT 2023","4390","","org.example.portio.ResumePageTest","","org.example.portio.ResumePageTest","testEducation","testEducation()",""
"failed","Sun Apr 16 21:41:04 GMT 2023","Sun Apr 16 21:41:11 GMT 2023","7316","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testFacebookLink","testFacebookLink()",""
"passed","Sun Apr 16 21:39:38 GMT 2023","Sun Apr 16 21:39:40 GMT 2023","1559","","org.example.portio.ProfilePageTest","","org.example.portio.ProfilePageTest","testSetProfile","testSetProfile()",""
"passed","Sun Apr 16 21:38:58 GMT 2023","Sun Apr 16 21:39:05 GMT 2023","6350","","org.example.portio.BlogPage2Test","","org.example.portio.BlogPage2Test","testSavePicture2","testSavePicture2()",""
"passed","Sun Apr 16 21:39:36 GMT 2023","Sun Apr 16 21:39:38 GMT 2023","2193","","org.example.portio.ProfilePageTest","","org.example.portio.ProfilePageTest","testDeleteAccount","testDeleteAccount()",""
"passed","Sun Apr 16 21:38:38 GMT 2023","Sun Apr 16 21:38:45 GMT 2023","6495","","org.example.portio.BlogPage2Test","","org.example.portio.BlogPage2Test","testSavePicture","testSavePicture()",""
"skipped","Sun Apr 16 21:38:31 GMT 2023","Sun Apr 16 21:38:31 GMT 2023","0","","org.example.portio.ContactPageTest","","org.example.portio.ContactPageTest","testContactFormWithoutCheckingCheckbox","testContactFormWithoutCheckingCheckbox()",""
"failed","Sun Apr 16 21:39:40 GMT 2023","Sun Apr 16 21:39:44 GMT 2023","4375","","org.example.portio.ResumePageTest","","org.example.portio.ResumePageTest","testYearsOfExperience","testYearsOfExperience()",""
"passed","Sun Apr 16 21:40:08 GMT 2023","Sun Apr 16 21:40:10 GMT 2023","1500","","org.example.portio.ServicePageTest","","org.example.portio.ServicePageTest","testSlider","testSlider()",""
"passed","Sun Apr 16 21:41:11 GMT 2023","Sun Apr 16 21:41:15 GMT 2023","4443","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testPrivacyAndPolicyLink","testPrivacyAndPolicyLink()",""
"passed","Sun Apr 16 21:40:10 GMT 2023","Sun Apr 16 21:40:16 GMT 2023","6212","","org.example.portio.ServicePageTest","","org.example.portio.ServicePageTest","testMoveSlider","testMoveSlider()",""
"passed","Sun Apr 16 21:38:26 GMT 2023","Sun Apr 16 21:38:28 GMT 2023","1273","","org.example.portio.ContactPageTest","","org.example.portio.ContactPageTest","testNavigateToContactPageWithHireMeButton","testNavigateToContactPageWithHireMeButton()",""
"failed","Sun Apr 16 21:38:28 GMT 2023","Sun Apr 16 21:38:29 GMT 2023","1310","","org.example.portio.ContactPageTest","","org.example.portio.ContactPageTest","testNavigateFromContactPageBackToHomePage","testNavigateFromContactPageBackToHomePage()",""
"passed","Sun Apr 16 21:41:34 GMT 2023","Sun Apr 16 21:41:41 GMT 2023","6988","","org.example.portio.SkillsPageTest","","org.example.portio.SkillsPageTest","testGetSkills","testGetSkills()",""
"passed","Sun Apr 16 21:41:27 GMT 2023","Sun Apr 16 21:41:29 GMT 2023","1374","","org.example.portio.CaseStudyPageTest","","org.example.portio.CaseStudyPageTest","testLinkCaseStudyOne","testLinkCaseStudyOne()",""
"passed","Sun Apr 16 21:40:19 GMT 2023","Sun Apr 16 21:40:20 GMT 2023","1068","","org.example.portio.HomePageTest","","org.example.portio.HomePageTest","testLinkContact","testLinkContact()",""
"passed","Sun Apr 16 21:41:32 GMT 2023","Sun Apr 16 21:41:33 GMT 2023","1026","","org.example.portio.SkillsPageTest","","org.example.portio.SkillsPageTest","testGetSkillPercents","testGetSkillPercents()",""
"failed","Sun Apr 16 21:39:48 GMT 2023","Sun Apr 16 21:39:53 GMT 2023","4318","","org.example.portio.ResumePageTest","","org.example.portio.ResumePageTest","testExperience","testExperience()",""
"failed","Sun Apr 16 21:40:26 GMT 2023","Sun Apr 16 21:40:33 GMT 2023","7230","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testLinkedinLink","testLinkedinLink()",""
"passed","Sun Apr 16 21:38:17 GMT 2023","Sun Apr 16 21:38:19 GMT 2023","2428","","org.example.portio.LoginPageTest","","org.example.portio.LoginPageTest","testLoginWithWrongPassword","testLoginWithWrongPassword()",""
"failed","Sun Apr 16 21:40:56 GMT 2023","Sun Apr 16 21:41:04 GMT 2023","7272","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testTermsAndConditionsLink","testTermsAndConditionsLink()",""
"passed","Sun Apr 16 21:40:33 GMT 2023","Sun Apr 16 21:40:37 GMT 2023","4275","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testFrequentlyAskedQuestionLink","testFrequentlyAskedQuestionLink()",""
"passed","Sun Apr 16 21:40:21 GMT 2023","Sun Apr 16 21:40:22 GMT 2023","959","","org.example.portio.HomePageTest","","org.example.portio.HomePageTest","testLinkService","testLinkService()",""
"passed","Sun Apr 16 21:40:20 GMT 2023","Sun Apr 16 21:40:21 GMT 2023","1009","","org.example.portio.HomePageTest","","org.example.portio.HomePageTest","testLinkAbout","testLinkAbout()",""
"failed","Sun Apr 16 21:38:52 GMT 2023","Sun Apr 16 21:38:58 GMT 2023","6405","","org.example.portio.BlogPage2Test","","org.example.portio.BlogPage2Test","testHomeLink","testHomeLink()",""
"passed","Sun Apr 16 21:38:19 GMT 2023","Sun Apr 16 21:38:21 GMT 2023","1511","","org.example.portio.LoginPageTest","","org.example.portio.LoginPageTest","testLogin","testLogin()",""
"failed","Sun Apr 16 21:40:06 GMT 2023","Sun Apr 16 21:40:07 GMT 2023","1275","","org.example.portio.RegisterPageTest","","org.example.portio.RegisterPageTest","testRegistrationWithMissingPassword","testRegistrationWithMissingPassword()",""
"passed","Sun Apr 16 21:40:24 GMT 2023","Sun Apr 16 21:40:25 GMT 2023","1020","","org.example.portio.HomePageTest","","org.example.portio.HomePageTest","testLinkBlog","testLinkBlog()",""
"failed","Sun Apr 16 21:40:16 GMT 2023","Sun Apr 16 21:40:17 GMT 2023","1098","","org.example.portio.AboutPageTest","","org.example.portio.AboutPageTest","testFileDownload","testFileDownload()",""
"failed","Sun Apr 16 21:38:45 GMT 2023","Sun Apr 16 21:38:52 GMT 2023","7079","","org.example.portio.BlogPage2Test","","org.example.portio.BlogPage2Test","testGetTags","testGetTags()",""
"failed","Sun Apr 16 21:41:20 GMT 2023","Sun Apr 16 21:41:27 GMT 2023","7258","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testTwitterLink","testTwitterLink()",""
"passed","Sun Apr 16 21:40:04 GMT 2023","Sun Apr 16 21:40:05 GMT 2023","925","","org.example.portio.WorkPageTest","","org.example.portio.WorkPageTest","testQuantityOfPortfolio2","testQuantityOfPortfolio2()",""
"passed","Sun Apr 16 21:38:32 GMT 2023","Sun Apr 16 21:38:38 GMT 2023","6398","","org.example.portio.BlogPage2Test","","org.example.portio.BlogPage2Test","testButtonSeeAllPosts","testButtonSeeAllPosts()",""
"passed","Sun Apr 16 21:39:44 GMT 2023","Sun Apr 16 21:39:48 GMT 2023","4143","","org.example.portio.ResumePageTest","","org.example.portio.ResumePageTest","testQuantityOfExperiences2","testQuantityOfExperiences2()",""
