"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Apr 27 11:40:00 GMT 2023","Thu Apr 27 11:40:03 GMT 2023","3021","","tests.SequentialDataInputTest","","tests.SequentialDataInputTest","testLoginMultipleUsers","TC17 - Sequential login","Login repeatedly with valid credentials from JSON file."
"passed","Thu Apr 27 11:40:43 GMT 2023","Thu Apr 27 11:40:45 GMT 2023","2184","","tests.DataListingTest","","tests.DataListingTest","testGetContactInfo","TC12 - Contact information","Compare expected HashMap of Contact information with a given JSON file"
"failed","Thu Apr 27 11:39:42 GMT 2023","Thu Apr 27 11:39:49 GMT 2023","7437","","tests.NavigationTest","","tests.NavigationTest","testPrivacyAndPolicyLink","TC24 - Test Privacy and policy link","Clicking on Privacy and Policy link the user is thrown out of Portio webpage"
"failed","Thu Apr 27 11:40:06 GMT 2023","Thu Apr 27 11:40:11 GMT 2023","4170","","tests.DataSavingTest","","tests.DataSavingTest","testFileDownload","TC22 - Test downloading CV","Failed download by clicking on 'Download CV' button"
"passed","Thu Apr 27 11:39:24 GMT 2023","Thu Apr 27 11:39:41 GMT 2023","17404","","tests.NavigationTest","","tests.NavigationTest","testFacebookLink","TC25 - Test Facebook link","Clicking on Facebook link the user navigates to Facebook webpage"
"passed","Thu Apr 27 11:39:51 GMT 2023","Thu Apr 27 11:39:55 GMT 2023","4487","","tests.DataInputTest","","tests.DataInputTest","testSetProfile","TC15 - Set Profile","Set profile by giving credentials"
"failed","Thu Apr 27 11:39:46 GMT 2023","Thu Apr 27 11:39:51 GMT 2023","5377","","tests.DataInputTest","","tests.DataInputTest","testContactForm","TC16 - Send message with Contact Form","Unsuccessful message sending: 'Oops! There was a problem.'"
"passed","Thu Apr 27 11:39:49 GMT 2023","Thu Apr 27 11:39:53 GMT 2023","3474","","tests.NavigationTest","","tests.NavigationTest","testButtonHireMe","TC23 - Test 'Hire Me Now' button","Test if 'Hire Me Now' button navigates to Contact page"
"failed","Thu Apr 27 11:39:39 GMT 2023","Thu Apr 27 11:39:42 GMT 2023","2934","","tests.RegistrationTest","","tests.RegistrationTest","testRegistrationWithWrongEmail","TC5 - Registration, Wrong email","Registration using wrong email"
"passed","Thu Apr 27 11:39:42 GMT 2023","Thu Apr 27 11:39:46 GMT 2023","3425","","tests.LogoutTest","","tests.LogoutTest","testLogout","TC26 - Logout","Logging out after logging in"
"passed","Thu Apr 27 11:40:42 GMT 2023","Thu Apr 27 11:40:43 GMT 2023","1110","","tests.LoginTest","","tests.LoginTest","testLoginWithMissingUsername","TC7 - Wrong login1","Login with missing username"
"passed","Thu Apr 27 11:39:24 GMT 2023","Thu Apr 27 11:39:36 GMT 2023","11972","","tests.RegistrationTest","","tests.RegistrationTest","testRegistration","TC3 - Registration","Registration with right credentials"
"passed","Thu Apr 27 11:40:05 GMT 2023","Thu Apr 27 11:40:06 GMT 2023","1619","","tests.DataSavingTest","","tests.DataSavingTest","testSavePicture2","TC21 - Save picture2","Save picture with creating the file at the same time or deleting it if it exists"
"failed","Thu Apr 27 11:39:36 GMT 2023","Thu Apr 27 11:39:39 GMT 2023","2850","","tests.RegistrationTest","","tests.RegistrationTest","testRegistrationWithMissingPassword","TC4 - Registration, Wrong password","Registration using wrong password"
"passed","Thu Apr 27 11:40:03 GMT 2023","Thu Apr 27 11:40:05 GMT 2023","1823","","tests.DataSavingTest","","tests.DataSavingTest","testSavePicture","TC20 - Save picture1","TC20 - Save picture to an existing file"
"failed","Thu Apr 27 11:40:38 GMT 2023","Thu Apr 27 11:40:39 GMT 2023","1362","","tests.TermsAndConditionsTest","","tests.TermsAndConditionsTest","testNotAcceptTerms","TC2 - Refuse accepting terms","Refuse accepting terms by clicking on Close Icon"
