"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Apr 28 23:21:24 GMT 2023","Fri Apr 28 23:21:29 GMT 2023","4946","","tests.RegistrationTest","","tests.RegistrationTest","testRegistrationWithWrongEmail","TC5 - Registration, Wrong email","Registration using wrong email"
"failed","Fri Apr 28 23:21:08 GMT 2023","Fri Apr 28 23:21:24 GMT 2023","15588","","tests.DataModificationTest","","tests.DataModificationTest","testProfileUsername","TC18 - Test profile name","Test if profile name is visible after setting account"
"failed","Fri Apr 28 23:21:25 GMT 2023","Fri Apr 28 23:21:33 GMT 2023","8226","","tests.NavigationTest","","tests.NavigationTest","testPrivacyAndPolicyLink","TC24 - Test Privacy and policy link","Clicking on Privacy and Policy link the user is thrown out of Portio webpage"
"passed","Fri Apr 28 23:21:40 GMT 2023","Fri Apr 28 23:21:45 GMT 2023","4862","","tests.DataDeletionTest","","tests.DataDeletionTest","testDeleteAccount","TC19 - Delete Account","Click profile and delete account, then try login again"
"passed","Fri Apr 28 23:22:30 GMT 2023","Fri Apr 28 23:22:31 GMT 2023","1379","","tests.LoginTest","","tests.LoginTest","testLoginWithMissingUsername","TC7 - Wrong login1","Login with missing username"
"passed","Fri Apr 28 23:21:08 GMT 2023","Fri Apr 28 23:21:24 GMT 2023","15866","","tests.NavigationTest","","tests.NavigationTest","testFacebookLink","TC25 - Test Facebook link","Clicking on Facebook link the user navigates to Facebook webpage"
"passed","Fri Apr 28 23:22:23 GMT 2023","Fri Apr 28 23:22:25 GMT 2023","1632","","tests.TermsAndConditionsTest","","tests.TermsAndConditionsTest","testAcceptTerms","TC1 - Accept terms","Accept terms by clicking on OK button before Registration"
"passed","Fri Apr 28 23:22:34 GMT 2023","Fri Apr 28 23:22:36 GMT 2023","2283","","tests.DataListingTest","","tests.DataListingTest","testExperience","TC10 - Names of workplaces","Collect workplaces in String array and compare to a given file"
"passed","Fri Apr 28 23:21:45 GMT 2023","Fri Apr 28 23:21:49 GMT 2023","4043","","tests.SequentialDataInputTest","","tests.SequentialDataInputTest","testLoginMultipleUsers","TC17 - Sequential login","Login repeatedly with valid credentials from JSON file."
"passed","Fri Apr 28 23:21:09 GMT 2023","Fri Apr 28 23:21:19 GMT 2023","10620","","tests.RegistrationTest","","tests.RegistrationTest","testRegistration","TC3 - Registration","Registration with right credentials"
"passed","Fri Apr 28 23:22:38 GMT 2023","Fri Apr 28 23:22:46 GMT 2023","7991","","tests.DataListingTest","","tests.DataListingTest","testGetSkills","TC11 - Skill types & percents in HashMap","Collect all the Skill types & percents in a HashMap"
"failed","Fri Apr 28 23:21:20 GMT 2023","Fri Apr 28 23:21:24 GMT 2023","3907","","tests.RegistrationTest","","tests.RegistrationTest","testRegistrationWithMissingPassword","TC4 - Registration, Wrong password","Registration using wrong password"
"passed","Fri Apr 28 23:22:36 GMT 2023","Fri Apr 28 23:22:38 GMT 2023","2222","","tests.DataListingTest","","tests.DataListingTest","testQuantityOfExperiences","TC9 - Number of workplaces","Get the size of workplaces' list"
