"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Apr 22 10:37:25 GMT 2023","Sat Apr 22 10:37:26 GMT 2023","1156","","org.example.tests.BlogPageTest","","org.example.tests.BlogPageTest","testSavePicture2","Save picture2 repetition 1 of 2","Save picture with creating the file at the same time"
"passed","Sat Apr 22 10:38:12 GMT 2023","Sat Apr 22 10:38:13 GMT 2023","1004","","org.example.tests.HomePageTest","","org.example.tests.HomePageTest","testLogout","Logout","Logging out after logging in"
"passed","Sat Apr 22 10:37:58 GMT 2023","Sat Apr 22 10:38:00 GMT 2023","2130","","org.example.tests.ProfilePageTest","","org.example.tests.ProfilePageTest","testSetProfile","Set Profile","Set profile by giving credentials"
"failed","Sat Apr 22 10:38:09 GMT 2023","Sat Apr 22 10:38:09 GMT 2023","793","","org.example.tests.RegisterPageTest","","org.example.tests.RegisterPageTest","testNotAcceptTerms","Refusing accepting terms","Close terms - not accepting it - by clicking on Close Icon"
"passed","Sat Apr 22 10:37:10 GMT 2023","Sat Apr 22 10:37:18 GMT 2023","8032","","org.example.tests.LoginPageTest","","org.example.tests.LoginPageTest","testLoginWithWrongPassword","Wrong login2","Login with wrong password"
"failed","Sat Apr 22 10:38:09 GMT 2023","Sat Apr 22 10:38:11 GMT 2023","1116","","org.example.tests.AboutPageTest","","org.example.tests.AboutPageTest","testFileDownload","Test downloading CV","Clicking on Download button CV should be downloaded"
"passed","Sat Apr 22 10:37:20 GMT 2023","Sat Apr 22 10:37:21 GMT 2023","1132","","org.example.tests.LoginPageTest","","org.example.tests.LoginPageTest","testLoginWithMissingUsername","Wrong login1","Login with missing username"
"passed","Sat Apr 22 10:38:13 GMT 2023","Sat Apr 22 10:38:25 GMT 2023","12673","","org.example.tests.FooterPageTest","","org.example.tests.FooterPageTest","testFacebookLink","Test Facebook link","Clicking on Facebook link the user navigates to Facebook webpage"
"passed","Sat Apr 22 10:38:27 GMT 2023","Sat Apr 22 10:38:34 GMT 2023","6970","","org.example.tests.SkillsPageTest","","org.example.tests.SkillsPageTest","testGetSkills","Skill types & percents HashMap","Collect all the Skill types & percents in a HashMap"
"passed","Sat Apr 22 10:38:02 GMT 2023","Sat Apr 22 10:38:03 GMT 2023","1492","","org.example.tests.ResumePageTest","","org.example.tests.ResumePageTest","testExperience","Workplaces","Collect workplaces in String array and compare to a given file"
"passed","Sat Apr 22 10:37:56 GMT 2023","Sat Apr 22 10:37:58 GMT 2023","2283","","org.example.tests.ProfilePageTest","","org.example.tests.ProfilePageTest","testDeleteAccount","Delete Account","Click profile and delete account"
"failed","Sat Apr 22 10:37:54 GMT 2023","Sat Apr 22 10:37:56 GMT 2023","1709","","org.example.tests.ProfilePageTest","","org.example.tests.ProfilePageTest","testProfileUsername","Test profile name","Test if profile name is visible after setting account"
"passed","Sat Apr 22 10:38:03 GMT 2023","Sat Apr 22 10:38:05 GMT 2023","1427","","org.example.tests.ResumePageTest","","org.example.tests.ResumePageTest","testQuantityOfExperiences","Number of workplaces","Get the size of workplaces' list"
"passed","Sat Apr 22 10:37:26 GMT 2023","Sat Apr 22 10:37:27 GMT 2023","1064","","org.example.tests.BlogPageTest","","org.example.tests.BlogPageTest","testSavePicture2","Save picture2 repetition 2 of 2","Save picture with creating the file at the same time"
"failed","Sat Apr 22 10:38:25 GMT 2023","Sat Apr 22 10:38:27 GMT 2023","1504","","org.example.tests.FooterPageTest","","org.example.tests.FooterPageTest","testPrivacyAndPolicyLink","Test Privacy and policy link","Clicking on Privacy and Policy link the user is thrown out of Portio webpage"
"passed","Sat Apr 22 10:38:00 GMT 2023","Sat Apr 22 10:38:02 GMT 2023","1540","","org.example.tests.ResumePageTest","","org.example.tests.ResumePageTest","testYearsOfExperience","Periods of working time","Collect the work years in String array"
