"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Apr 16 20:53:24 GMT 2023","Sun Apr 16 20:53:44 GMT 2023","20308","","org.example.portio.BlogPage2Test","","org.example.portio.BlogPage2Test","testGetTotalItems","testGetTotalItems()",""
"passed","Sun Apr 16 20:53:29 GMT 2023","Sun Apr 16 20:53:31 GMT 2023","1372","","org.example.portio.WorkPageTest","","org.example.portio.WorkPageTest","testQuantityOfPortfolio","testQuantityOfPortfolio()",""
"failed","Sun Apr 16 20:52:52 GMT 2023","Sun Apr 16 20:53:00 GMT 2023","8084","","org.example.portio.BlogPage2Test","","org.example.portio.BlogPage2Test","testGetTags","testGetTags()",""
"passed","Sun Apr 16 20:55:14 GMT 2023","Sun Apr 16 20:55:21 GMT 2023","6947","","org.example.portio.SkillsPageTest","","org.example.portio.SkillsPageTest","testGetSkills","testGetSkills()",""
"passed","Sun Apr 16 20:53:31 GMT 2023","Sun Apr 16 20:53:33 GMT 2023","1689","","org.example.portio.WorkPageTest","","org.example.portio.WorkPageTest","testContentOfPortfolio","testContentOfPortfolio()",""
"failed","Sun Apr 16 20:53:57 GMT 2023","Sun Apr 16 20:54:04 GMT 2023","7282","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testLinkedinLink","testLinkedinLink()",""
"failed","Sun Apr 16 20:55:01 GMT 2023","Sun Apr 16 20:55:05 GMT 2023","4063","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testGetInTouchButton","testGetInTouchButton()",""
"passed","Sun Apr 16 20:53:07 GMT 2023","Sun Apr 16 20:53:14 GMT 2023","6937","","org.example.portio.BlogPage2Test","","org.example.portio.BlogPage2Test","testSavePicture2","testSavePicture2()",""
"passed","Sun Apr 16 20:53:48 GMT 2023","Sun Apr 16 20:53:51 GMT 2023","2371","","org.example.portio.CaseStudyPageTest","","org.example.portio.CaseStudyPageTest","testClickOnNextCase","testClickOnNextCase()",""
"passed","Sun Apr 16 20:53:34 GMT 2023","Sun Apr 16 20:53:35 GMT 2023","1647","","org.example.portio.ServicePageTest","","org.example.portio.ServicePageTest","testSlider","testSlider()",""
"passed","Sun Apr 16 20:52:47 GMT 2023","Sun Apr 16 20:52:49 GMT 2023","2086","","org.example.portio.ContactPageTest","","org.example.portio.ContactPageTest","testGetContactInfo","testGetContactInfo()",""
"passed","Sun Apr 16 20:52:36 GMT 2023","Sun Apr 16 20:52:44 GMT 2023","8480","","org.example.portio.BlogPage2Test","","org.example.portio.BlogPage2Test","testButtonSeeAllPosts","testButtonSeeAllPosts()",""
"passed","Sun Apr 16 20:53:43 GMT 2023","Sun Apr 16 20:53:45 GMT 2023","1967","","org.example.portio.AboutPageTest","","org.example.portio.AboutPageTest","testButtonHireMe","testButtonHireMe()",""
"passed","Sun Apr 16 20:53:54 GMT 2023","Sun Apr 16 20:53:55 GMT 2023","956","","org.example.portio.HomePageTest","","org.example.portio.HomePageTest","testLinkSkills","testLinkSkills()",""
"passed","Sun Apr 16 20:53:00 GMT 2023","Sun Apr 16 20:53:03 GMT 2023","2977","","org.example.portio.ProfilePageTest","","org.example.portio.ProfilePageTest","testDeleteAccount","testDeleteAccount()",""
"passed","Sun Apr 16 20:54:56 GMT 2023","Sun Apr 16 20:55:01 GMT 2023","4288","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testPrivacyAndPolicyLink","testPrivacyAndPolicyLink()",""
"passed","Sun Apr 16 20:53:45 GMT 2023","Sun Apr 16 20:53:47 GMT 2023","1820","","org.example.portio.CaseStudyPageTest","","org.example.portio.CaseStudyPageTest","testLinkCaseStudyOne","testLinkCaseStudyOne()",""
"failed","Sun Apr 16 20:53:15 GMT 2023","Sun Apr 16 20:53:20 GMT 2023","4963","","org.example.portio.ResumePageTest","","org.example.portio.ResumePageTest","testExperience","testExperience()",""
"passed","Sun Apr 16 20:53:53 GMT 2023","Sun Apr 16 20:53:54 GMT 2023","1025","","org.example.portio.HomePageTest","","org.example.portio.HomePageTest","testLinkResume","testLinkResume()",""
"failed","Sun Apr 16 20:52:53 GMT 2023","Sun Apr 16 20:52:55 GMT 2023","2833","","org.example.portio.ContactPageTest","","org.example.portio.ContactPageTest","testContactForm","testContactForm()",""
"passed","Sun Apr 16 20:53:33 GMT 2023","Sun Apr 16 20:53:34 GMT 2023","1033","","org.example.portio.WorkPageTest","","org.example.portio.WorkPageTest","testQuantityOfPortfolio2","testQuantityOfPortfolio2()",""
"passed","Sun Apr 16 20:53:56 GMT 2023","Sun Apr 16 20:53:57 GMT 2023","988","","org.example.portio.HomePageTest","","org.example.portio.HomePageTest","testLinkWork","testLinkWork()",""
"failed","Sun Apr 16 20:53:42 GMT 2023","Sun Apr 16 20:53:43 GMT 2023","1235","","org.example.portio.AboutPageTest","","org.example.portio.AboutPageTest","testFileDownload","testFileDownload()",""
"passed","Sun Apr 16 20:54:09 GMT 2023","Sun Apr 16 20:54:13 GMT 2023","4288","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testLatestArticleLink","testLatestArticleLink()",""
"skipped","Sun Apr 16 20:53:42 GMT 2023","Sun Apr 16 20:53:42 GMT 2023","0","","org.example.portio.ServicePageTest","","org.example.portio.ServicePageTest","testQuantityOfSlides2","testQuantityOfSlides2()",""
"passed","Sun Apr 16 20:52:36 GMT 2023","Sun Apr 16 20:52:39 GMT 2023","2922","","org.example.portio.LoginPageTest","","org.example.portio.LoginPageTest","testLoginWithWrongPassword","testLoginWithWrongPassword()",""
"failed","Sun Apr 16 20:54:13 GMT 2023","Sun Apr 16 20:54:20 GMT 2023","7306","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testPinterestLink","testPinterestLink()",""
"passed","Sun Apr 16 20:53:35 GMT 2023","Sun Apr 16 20:53:42 GMT 2023","6323","","org.example.portio.ServicePageTest","","org.example.portio.ServicePageTest","testMoveSlider","testMoveSlider()",""
"failed","Sun Apr 16 20:55:05 GMT 2023","Sun Apr 16 20:55:12 GMT 2023","7308","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testTwitterLink","testTwitterLink()",""
"passed","Sun Apr 16 20:53:20 GMT 2023","Sun Apr 16 20:53:24 GMT 2023","4395","","org.example.portio.ResumePageTest","","org.example.portio.ResumePageTest","testQuantityOfExperiences","testQuantityOfExperiences()",""
"passed","Sun Apr 16 20:53:55 GMT 2023","Sun Apr 16 20:53:56 GMT 2023","950","","org.example.portio.HomePageTest","","org.example.portio.HomePageTest","testLinkBlog","testLinkBlog()",""
"skipped","Sun Apr 16 20:52:55 GMT 2023","Sun Apr 16 20:52:55 GMT 2023","0","","org.example.portio.ContactPageTest","","org.example.portio.ContactPageTest","testContactFormWithoutCheckingCheckbox","testContactFormWithoutCheckingCheckbox()",""
"passed","Sun Apr 16 20:55:13 GMT 2023","Sun Apr 16 20:55:14 GMT 2023","1012","","org.example.portio.SkillsPageTest","","org.example.portio.SkillsPageTest","testGetSkillTypes","testGetSkillTypes()",""
"passed","Sun Apr 16 20:53:03 GMT 2023","Sun Apr 16 20:53:06 GMT 2023","2191","","org.example.portio.ProfilePageTest","","org.example.portio.ProfilePageTest","testSetProfile","testSetProfile()",""
"failed","Sun Apr 16 20:53:47 GMT 2023","Sun Apr 16 20:53:48 GMT 2023","1600","","org.example.portio.CaseStudyPageTest","","org.example.portio.CaseStudyPageTest","testClickOnNextArrow","testClickOnNextArrow()",""
"failed","Sun Apr 16 20:53:06 GMT 2023","Sun Apr 16 20:53:11 GMT 2023","5005","","org.example.portio.ResumePageTest","","org.example.portio.ResumePageTest","testYearsOfExperience","testYearsOfExperience()",""
"failed","Sun Apr 16 20:53:46 GMT 2023","Sun Apr 16 20:53:48 GMT 2023","1787","","org.example.portio.RegisterPageTest","","org.example.portio.RegisterPageTest","testRegistrationWithMissingPassword","testRegistrationWithMissingPassword()",""
"passed","Sun Apr 16 20:53:11 GMT 2023","Sun Apr 16 20:53:15 GMT 2023","4437","","org.example.portio.ResumePageTest","","org.example.portio.ResumePageTest","testQuantityOfExperiences2","testQuantityOfExperiences2()",""
"passed","Sun Apr 16 20:53:24 GMT 2023","Sun Apr 16 20:53:29 GMT 2023","4988","","org.example.portio.ResumePageTest","","org.example.portio.ResumePageTest","testEducation","testEducation()",""
"passed","Sun Apr 16 20:52:45 GMT 2023","Sun Apr 16 20:52:46 GMT 2023","1841","","org.example.portio.LoginPageTest","","org.example.portio.LoginPageTest","testLogout","testLogout()",""
"failed","Sun Apr 16 20:54:49 GMT 2023","Sun Apr 16 20:54:56 GMT 2023","7256","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testFacebookLink","testFacebookLink()",""
"passed","Sun Apr 16 20:52:39 GMT 2023","Sun Apr 16 20:52:41 GMT 2023","1981","","org.example.portio.LoginPageTest","","org.example.portio.LoginPageTest","testLogin","testLogin()",""
"passed","Sun Apr 16 20:53:50 GMT 2023","Sun Apr 16 20:53:51 GMT 2023","1147","","org.example.portio.HomePageTest","","org.example.portio.HomePageTest","testLinkContact","testLinkContact()",""
"passed","Sun Apr 16 20:52:42 GMT 2023","Sun Apr 16 20:52:43 GMT 2023","842","","org.example.portio.LoginPageTest","","org.example.portio.LoginPageTest","testLoginWithoutRegistration","testLoginWithoutRegistration()",""
"failed","Sun Apr 16 20:53:48 GMT 2023","Sun Apr 16 20:53:50 GMT 2023","1629","","org.example.portio.RegisterPageTest","","org.example.portio.RegisterPageTest","testRegistrationWithWrongEmail","testRegistrationWithWrongEmail()",""
"passed","Sun Apr 16 20:52:44 GMT 2023","Sun Apr 16 20:52:52 GMT 2023","7102","","org.example.portio.BlogPage2Test","","org.example.portio.BlogPage2Test","testSavePicture","testSavePicture()",""
"passed","Sun Apr 16 20:53:51 GMT 2023","Sun Apr 16 20:53:52 GMT 2023","1058","","org.example.portio.HomePageTest","","org.example.portio.HomePageTest","testLinkAbout","testLinkAbout()",""
"passed","Sun Apr 16 20:52:49 GMT 2023","Sun Apr 16 20:52:50 GMT 2023","1589","","org.example.portio.ContactPageTest","","org.example.portio.ContactPageTest","testNavigateToContactPageWithHireMeButton","testNavigateToContactPageWithHireMeButton()",""
